Question,Answer,id
How can I view my transaction history for the past 30 days,Please note that you can now check your EcoCash statement on the EcoCash selfcare platform by following this link: https://selfcare.ecocash.co.zw/portal/,d13e5bc4
"I want to see all my EcoCash activity for the month, where can I do this",Please note that you can now check your EcoCash statement on the EcoCash selfcare platform by following this link: https://selfcare.ecocash.co.zw/portal/,d13e5bc4
Can you guide me on how to access my EcoCash statement for this month online,Please note that you can now check your EcoCash statement on the EcoCash selfcare platform by following this link: https://selfcare.ecocash.co.zw/portal/,d13e5bc4
How do I check my transaction history on the EcoCash platform,Please note that you can now check your EcoCash statement on the EcoCash selfcare platform by following this link: https://selfcare.ecocash.co.zw/portal/,d13e5bc4
Where can I find my detailed EcoCash record for the current month,Please note that you can now check your EcoCash statement on the EcoCash selfcare platform by following this link: https://selfcare.ecocash.co.zw/portal/,d13e5bc4
What might cause my EcoCash account to be restricted,This could be as a result of money that could have been sent to you by mistake or you entered the wrong pin.,690d340a
Why is my EcoCash account currently locked,This could be as a result of money that could have been sent to you by mistake or you entered the wrong pin.,690d340a
What could be the reason for my EcoCash account being inaccessible,This could be as a result of money that could have been sent to you by mistake or you entered the wrong pin.,690d340a
Can an incorrect PIN entry cause account restriction on EcoCash,This could be as a result of money that could have been sent to you by mistake or you entered the wrong pin.,690d340a
What if someone mistakenly sent money to my EcoCash account,This could be as a result of money that could have been sent to you by mistake or you entered the wrong pin.,690d340a
"I want to reverse a cash out transaction made to an incorrect recipient, how do I proceed","Good day, Kindly log in to your self-service platform, https://selfcare.ecocash.co.zw and initiate the reversal.",d2aa304b
Can you guide on what to do in case I send money to the wrong agent using your service,"Good day, Kindly log in to your self-service platform, https://selfcare.ecocash.co.zw and initiate the reversal.",d2aa304b
Reversal process for a wrongly sent cash transaction,"Good day, Kindly log in to your self-service platform, https://selfcare.ecocash.co.zw and initiate the reversal.",d2aa304b
"I inadvertently made a cash out to a different recipient, what steps should I follow to fix the error","Good day, Kindly log in to your self-service platform, https://selfcare.ecocash.co.zw and initiate the reversal.",d2aa304b
How to correct an incorrect cash out transaction when the wrong recipient was selected,"Good day, Kindly log in to your self-service platform, https://selfcare.ecocash.co.zw and initiate the reversal.",d2aa304b
"I used my EcoCash to buy airtime but it was not credited to my account, what do I do now?","Dear Valued customer, please note that we sometimes face system challenges which might result in your transaction failing to go through.",4eeff682
What should I do if my money is deducted for an airtime purchase but I haven’t received the airtime yet?,"Dear Valued customer, please note that we sometimes face system challenges which might result in your transaction failing to go through.",4eeff682
"Why was I debited for airtime, but the transaction failed to go through?","Dear Valued customer, please note that we sometimes face system challenges which might result in your transaction failing to go through.",4eeff682
What are the possible reasons for my airtime not going through even after my money has been deducted?,"Dear Valued customer, please note that we sometimes face system challenges which might result in your transaction failing to go through.",4eeff682
"I paid for airtime using EcoCash but the transaction was unsuccessful, how do I resolve this issue?","Dear Valued customer, please note that we sometimes face system challenges which might result in your transaction failing to go through.",4eeff682
